Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
200 BK,2:02.00,2:02.00,17,825,2019 Futures,2014 FL NASA Junior National Cham,FL,CAT,3/26/2014
200 BK,2:03.38,2:03.38,16,809,"""AAAA""",2012 FL CAT Jingle Bell Meet,FL,CAT,12/14/2012
200 BK,2:03.52,2:03.52,17,797,2019 Futures,2014 FL CAT Al Soltis Memorial,FL,CAT,1/18/2014
200 BK,2:04.67,2:04.67,18,773,2019 Futures,2014 FL CAT Fall Harvest Classic,FL,CAT,11/15/2014
200 BK,2:05.31,2:05.31,16,773,"""AAA""",2013 NCSA Junior Swim,FL,CAT,3/12/2013
200 BK,2:07.61,2:07.61,16,731,"""AAA""",2012 FL CAT Jingle Bell Meet,FL,CAT,12/14/2012
200 BK,2:08.07,2:08.07,15,727,"""AAA""",2012 FL Spring Senior Champs,FL,CAT,2/23/2012
200 BK,2:09.92,2:09.92,16,690,"""AA""",2013 FL CAT Al Soltis Memorial Me,FL,CAT,1/19/2013
200 BK,2:12.21,2:12.21,15,654,"""AA""",2011 CAT Jingle Bell Meet,FL,CAT,12/2/2011
200 BK,2:12.99,2:12.99,13,709,"""AAA""",2010 FL Area 3-5 Champs,FL,TBAY,3/19/2010
200 BK,2:13.85,2:13.85,14,648,"""AAA""",2010 FL SPASaturday/Sunday Morning Races,FL,TBAY,11/20/2010
200 BK,2:14.64,2:14.64,14,634,"""AAA""",2011 FL CAT Al Soltis Memorial,FL,UN,1/15/2011
200 BK,2:14.96,2:14.96,13,675,"""AAA""",2010 FL Area 3-5 Champs,FL,TBAY,3/19/2010
200 BK,2:19.22,2:19.22,13,604,"""AA""",2009 FL Patriot Aquatics Winter,FL,TBAY,11/14/2009
200 BK,2:19.73,2:19.73,14,549,"""AA""",2010 FL WFLA Halloween Invite,FL,TBAY,10/15/2010
200 BK,2:25.35,2:25.35,13,505,"""A""",2009 FL WFLA Halloween Invite,FL,TBAY,10/16/2009
200 BK,2:26.56,2:26.56,12,567,"""AA""",2009 FL Al Soltis Memorial,FL,TBAY,1/16/2009
50 BR,33.16,33.16,17,583,"""Slower than B""",2013 FL CAT Jingle Bell Meet,FL,CAT,12/13/2013
50 BR,34.68,34.68,17,482,"""Slower than B""",2013 FL CAT Jingle Bell Meet,FL,CAT,12/13/2013
50 BR,36.34,36.34,11,625,"""A""",2008 FL Annual Sweet Sept Meet,FL,TBAY,9/12/2008
50 BR,37.34,37.34,12,478,"""A""",2008 FL Swim Orlando Y,FL,TBAY,11/21/2008
50 BR,39.86,39.86,10,564,"""AA""",2007 FL vs. FGC All-Star Meet,FL,TBAY,3/24/2007
50 BR,39.90,39.90,10,562,"""AA""",2007 GA Eastern Swim Classic,FL,TBAY,1/12/2007
50 BR,41.47,41.47,10,487,"""A""",2007 FL Sunshine State Games,FL,TBAY,6/15/2007
50 BR,41.99,41.99,10,464,"""A""",2007 FL Sat Morning At The Races,FL,TBAY,1/27/2007
50 BR,42.84,42.84,9,592,"""BB""",2006 FL CUDA 10th Annual Sweet Septemb,FL,TBAY,9/8/2006
50 BR,45.97,45.97,9,456,"""BB""",2006 FL Area 3-5 Spring Champs,FL,TBAY,3/3/2006
50 BR,48.77,48.77,9,344,"""B""",2006 FL CAT Last Chance JO,FL,TBAY,2/17/2006
50 BR,50.79,50.79,9,269,"""B""",2005 FL CFYR Holiday Invitational,FL,TBAY,11/18/2005
50 BR,50.92,50.92,8,265,"""B""",2005 FL Friday Nite Races,FL,TBAY,10/7/2005
50 BR,51.67,51.67,8,239,"""B""",2005 FL Wood Floor Co.,FL,TBAY,9/23/2005
50 BR,51.83,51.83,9,233,"""B""",2005 FL CAT Jingle Bell Invitatio,FL,TBAY,12/9/2005
100 BR,1:09.49,1:09.49,18,628,"""AA""",2014 FL CAT Jingle Bell Meet,FL,CAT,12/13/2014
100 BR,1:12.29,1:12.29,18,540,"""A""",2014 FL CAT Jingle Bell Meet,FL,CAT,12/13/2014
100 BR,1:13.07,1:13.07,18,516,"""A""",2015 FL CAT Al Soltis Memorial In,FL,CAT,1/18/2015
100 BR,1:13.07,1:13.07,18,516,"""A""",2015 FL CAT Al Soltis Memorial In,FL,CAT,1/18/2015
100 BR,1:14.13,1:14.13,12,645,"""AAA""",2009 FL 13th Annual Sweet,FL,TBAY,9/11/2009
100 BR,1:14.13,1:14.13,12,645,"""AAA""",2009 FL 13th Annual Sweet,FL,TBAY,9/11/2009
100 BR,1:14.46,1:14.46,14,524,"""A""",2010 FL SPASaturday/Sunday Morning Races,FL,TBAY,11/20/2010
100 BR,1:15.06,1:15.06,13,542,"""A""",2010 FL 14th Annual Sweet Sept,FL,TBAY,9/10/2010
100 BR,1:16.85,1:16.85,13,489,"""A""",2009 FL Gator Holiday Classic,FL,TBAY,12/4/2009
100 BR,1:16.87,1:16.87,14,454,"""A""",2010 FL WFLA Halloween Invite,FL,TBAY,10/15/2010
100 BR,1:18.24,1:18.24,13,449,"""BB""",2009 FL WFLA Halloween Invite,FL,TBAY,10/16/2009
100 BR,1:20.84,1:20.84,11,577,"""A""",2008 FL Annual Sweet Sept Meet,FL,TBAY,9/12/2008
100 BR,1:21.99,1:21.99,12,438,"""A""",2009 FL Al Soltis Memorial,FL,TBAY,1/16/2009
100 BR,1:24.02,1:24.02,12,388,"""BB""",2008 FL WFLA Halloween Invite,FL,TBAY,10/17/2008
100 BR,1:24.52,1:24.52,11,485,"""BB""",2007 FL Halloween Open Swim Meet,FL,TBAY,10/19/2007
100 BR,1:28.49,1:28.49,10,536,"""AA""",2007 FL Sunshine State Games,FL,TBAY,6/15/2007
100 BR,1:29.95,1:29.95,10,505,"""A""",2007 GA Eastern Swim Classic,FL,TBAY,1/12/2007
100 BR,1:38.19,1:38.19,9,510,"""BB""",2006 FL SPA Total Teamwares,FL,TBAY,9/22/2006
100 BR,1:39.32,1:39.32,9,489,"""BB""",2006 FL CUDA 10th Annual Sweet Septemb,FL,TBAY,9/8/2006
100 BR,1:48.86,1:48.86,9,316,"""B""",2006 FL CAT Last Chance JO,FL,TBAY,2/17/2006
200 BR,2:36.20,2:36.20,14,591,"""AA""",2010 FL SPASaturday/Sunday Morning Races,FL,TBAY,11/20/2010
200 BR,2:38.95,2:38.95,13,584,"""AA""",2010 FL 14th Annual Sweet Sept,FL,TBAY,9/10/2010
200 BR,2:47.01,2:47.01,13,476,"""BB""",2009 FL Patriot Aquatics Winter,FL,TBAY,11/14/2009
50 FL,26.61,26.61,18,686,"""Slower than B""",2014 FL CAT Jingle Bell Meet,FL,CAT,12/13/2014
50 FL,27.61,27.61,14,659,,2011 FL CAT Al Soltis Memorial,FL,UN,1/15/2011
50 FL,27.69,27.69,17,594,"""Slower than B""",2014 FL CAT Al Soltis Memorial,FL,CAT,1/18/2014
50 FL,27.78,27.78,16,601,,2012 FL CAT Jingle Bell Meet,FL,CAT,12/14/2012
50 FL,27.94,27.94,18,573,"""Slower than B""",2014 FL CAT Jingle Bell Meet,FL,CAT,12/13/2014
50 FL,28.19,28.19,13,661,,2010 FL SPA-Saturday Morning Races,FL,TBAY,3/13/2010
50 FL,28.46,28.46,16,546,,2012 FL CAT Jingle Bell Meet,FL,CAT,12/14/2012
50 FL,28.73,28.73,12,705,"""AAA""",2009 FL Friday Nite Races SPA,FL,TBAY,10/2/2009
50 FL,29.41,29.41,16,471,,2013 FL CAT Al Soltis Memorial Me,FL,CAT,1/19/2013
50 FL,29.72,29.72,15,464,,2011 CAT Jingle Bell Meet,FL,CAT,12/2/2011
50 FL,30.15,30.15,12,609,"""AA""",2008 FL Gator Holiday Classic,FL,TBAY,12/5/2008
50 FL,30.50,30.50,12,586,"""AA""",2008 FL Gator Holiday Classic,FL,TBAY,12/5/2008
50 FL,30.79,30.79,10,763,"""AAAA""",2007 FL CUDA Sweet Sept Meet,FL,TBAY,9/14/2007
50 FL,30.93,30.93,12,558,"""AA""",2008 FL Swim Orlando Y,FL,TBAY,11/21/2008
50 FL,31.20,31.20,11,615,"""AA""",2008 FL Spring JO Champs,FL,TBAY,2/21/2008
