Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
100 FR,1:10.44,1:10.44,9,600,"""A""",2008 FG ABC Invite,FG,JDST,1/25/2008
100 FR,1:14.55,1:14.55,9,487,"""BB""",2007 FG Division II North Champ,FG,JDST,3/2/2007
100 FR,1:14.73,1:14.73,9,482,"""BB""",2007 FG Division II North Champ,FG,JDST,3/2/2007
100 FR,1:22.85,1:22.85,8,283,"""B""",Palm Bch. County Sub JO Meet,FG,JDST,10/21/2006
100 FR,1:31.53,1:31.53,8,114,"""Slower than B""",2006 FG Holiday 8 & Und. and PB Cou,FG,JDST,12/9/2006
100 FR,1:33.41,1:33.41,8,85,"""Slower than B""",2006 FG County Sub JO Meet,FG,JDST,11/11/2006
200 FR,1:36.98,1:36.98,20,884,2017 US Open,Auburn University Invite,US,UN,2/3/2018
200 FR,1:37.67,1:37.67,20,865,2019 Summer Juniors (LCM),2018 Georgia Tech Fall Invitat,FL,UN,11/16/2018
200 FR,1:37.99r,1:37.99,19,856,2019 Summer Juniors (LCM),2017 Georgia Tech Fall Invitat,FG,UN,11/17/2017
200 FR,1:38.01,1:38.01,20,856,2019 Summer Juniors (LCM),Auburn University Invite,US,UN,2/3/2018
200 FR,1:38.06,1:38.06,19,854,2019 Summer Juniors (LCM),2017 Georgia Tech Fall Invitat,FG,UN,11/17/2017
200 FR,1:38.20,1:38.20,20,850,2019 Summer Juniors (LCM),2018 Georgia Tech Fall Invitat,FL,UN,11/16/2018
200 FR,1:38.73,1:38.73,19,836,2018 Winter Nationals (LCM),2017 Georgia Tech Fall Invitat,FG,UN,11/17/2017
200 FR,1:39.51,1:39.51,18,815,2018 Winter Juniors (SCY),2016 FG Senior Championships,FG,JDST,3/19/2016
200 FR,1:40.08,1:40.08,19,799,2018 Winter Juniors (SCY),2017 A-10 Men's & Women's Cham,US,UN,2/17/2017
200 FR,1:40.22,1:40.22,19,795,2018 Winter Juniors (SCY),2017 A-10 Men's & Women's Cham,US,UN,2/17/2017
200 FR,1:40.99,1:40.99,16,807,2019 Futures,2014 FG FHSAA Swimming,FG,UN,11/7/2014
200 FR,1:41.19,1:41.19,17,781,2019 Futures,FHSAA 4A Swimming Champs,FG,UN,11/14/2015
200 FR,1:41.39,1:41.39,17,776,2019 Futures,2015 FG Speedo Winter Champion,FG,JDST,11/21/2015
200 FR,1:41.53,1:41.53,17,772,2019 Futures,FHSAA 4A Swimming Champs,FG,UN,11/14/2015
200 FR,1:41.66,1:41.66,18,757,2019 Futures,2016 FG Senior Championships,FG,JDST,3/19/2016
200 FR,1:42.01,1:42.01,17,759,"""AAA""",2015 FG FHSAA 4A Region 3,FG,UN,11/7/2015
200 FR,1:42.03,1:42.03,20,748,"""AAA""",Florida State vs University fo,FL,UN,11/2/2018
200 FR,1:42.19,1:42.19,15,850,"""AAAA""",2013 FHSAA 4A Region 3-USA-S -,FG,UN,11/8/2013
200 FR,1:42.28,1:42.28,17,752,"""AAA""",2015 FG 101015 Palm Beach Cham,FG,UN,10/10/2015
200 FR,1:42.38,1:42.38,19,738,"""AAA""",UF vs. FSU 010518,US,UN,1/5/2018
200 FR,1:42.59,1:42.59,15,839,"""AAAA""",2013 FHSAA Swimming Championship-4A,FG,UN,11/16/2013
200 FR,1:42.61,1:42.61,15,839,"""AAAA""",2013 FG Speedo Winter Championships,FG,JDST,11/21/2013
200 FR,1:42.83,1:42.83,19,727,"""AAA""",Florida State vs Alabama vs Mi,US,UN,1/12/2018
200 FR,1:42.84,1:42.84,19,727,"""AAA""",Florida State vs Minnesota,FG,UN,10/7/2017
200 FR,1:42.95,1:42.95,17,735,"""AAA""",2015 FG Speedo Winter Champion,FG,JDST,11/21/2015
200 FR,1:43.03,1:43.03,18,722,"""AAA""",Magnus Cup Invitational,FG,UN,11/19/2016
200 FR,1:43.12,1:43.12,15,825,"""AAAA""",2013 FHSAA Swimming Championship-4A,FG,UN,11/16/2013
200 FR,1:43.15,1:43.15,16,750,"""AAAA""",2014 FHSAA 4A Region 3,FG,UN,11/1/2014
200 FR,1:43.16,1:43.16,16,750,"""AAAA""",2014 FL FSPA High School Invite,FG,UN,9/27/2014
200 FR,1:43.22,1:43.22,19,717,"""AAA""",2017 All Florida Invitational,FG,UN,9/23/2017
200 FR,1:43.23,1:43.23,16,748,"""AAAA""",2014 FG FHSAA Swimming,FG,UN,11/7/2014
200 FR,1:43.26,1:43.26,18,716,"""AAA""",Magnus Cup Invitational,FG,UN,11/19/2016
200 FR,1:43.64,1:43.64,17,717,"""AAA""",2015 FL NCSA Spring Champs,FG,JDST,3/19/2015
200 FR,1:43.71,1:43.71,19,704,"""AAA""",Duke vs Florida State vs Virgi,FG,UN,10/14/2017
200 FR,1:43.77,1:43.77,17,714,"""AAA""",2015 FG JDST Short Course Invi,FG,JDST,9/12/2015
200 FR,1:44.32,1:44.32,17,700,"""AAA""","2015 FG FHSAA 4A District 7 ""U",FG,UN,10/30/2015
200 FR,1:44.40,1:44.40,17,698,"""AAA""",2015 FG Wellington Winter Classic Meet,FG,JDST,2/14/2015
200 FR,1:44.40,1:44.40,16,718,"""AAA""",2014 FG Palm Beach High School Swimmin,FG,UN,10/11/2014
200 FR,1:44.56,1:44.56,20,683,"""AAA""",Minnesota vs. Florida State,FL,UN,10/20/2018
200 FR,1:44.64,1:44.64,17,692,"""AAA""",2016 FG Tiger Sharks Invitatio,FG,JDST,1/30/2016
200 FR,1:44.68,1:44.68,15,785,"""AAA""",2013 FG Speedo Winter Championships,FG,JDST,11/21/2013
200 FR,1:45.02,1:45.02,14,824,"""AAAA""",FHSAA -  3A Region 3,FG,UN,11/3/2012
200 FR,1:45.16,1:45.16,16,699,"""AAA""",2014 FL FSPA High School Invite,FG,UN,9/27/2014
200 FR,1:45.18,1:45.18,15,772,"""AAA""",2013 FG Palm Bch. Cnty. High Sch. Cham,FG,UN,10/11/2013
200 FR,1:45.23,1:45.23,16,697,"""AAA""",2014 FHSAA 4A District 7 USA-S,FG,UN,10/25/2014
200 FR,1:45.27,1:45.27,16,696,"""AAA""",2014 FL AP NCSA Spring Championship,FG,JDST,3/18/2014
200 FR,1:45.33,1:45.33,18,663,"""AAA""",2016 FG Dragons Summer Short C,FG,JDST,6/25/2016
200 FR,1:45.51,1:45.51,17,670,"""AAA""",2015 FG 101015 Palm Beach Cham,FG,UN,10/10/2015
200 FR,1:46.02,1:46.02,15,751,"""AAA""",2013 FL FSPA Invitational,FG,JDST,9/28/2013
200 FR,1:46.29,1:46.29,17,651,"""AAA""",2015 FG Tiger Sharks Winter Invitation,FG,JDST,1/31/2015
200 FR,1:46.31,1:46.31,19,639,"""AA""",2017 FG Dragons Summer Short,FG,JDST,6/24/2017
200 FR,1:46.36,1:46.36,15,742,"""AAA""",2013 FHSAA 4A District 7 USA-S,FG,UN,11/2/2013
200 FR,1:46.61,1:46.61,16,663,"""AAA""",2014 FG Palm Beach High School Swimmin,FG,UN,10/11/2014
200 FR,1:46.71,1:46.71,15,734,"""AAA""",2013 FG Palm Bch. Cnty. High Sch. Cham,FG,UN,10/11/2013
200 FR,1:47.08,1:47.08,14,772,"""AAAA""",2012 FHSAA 3A Swimming,FG,UN,11/9/2012
200 FR,1:47.69,1:47.69,15,709,"""AAA""",2013 FL FSPA Invitational,FG,JDST,9/28/2013
200 FR,1:47.71,1:47.71,14,756,"""AAAA""",FHSAA -  3A Region 3,FG,UN,11/3/2012
200 FR,1:47.77,1:47.77,15,707,"""AAA""",2013 FG Senior Championships,FG,JDST,3/22/2013
