Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
500 FR,4:31.38,4:31.38,17,810,2018 Winter Juniors (SCY),2015 FL NASA Junior National Cham,FL,CAT,3/26/2015
500 FR,4:33.05,4:33.05,16,818,2019 Futures,2013 FL FSPA Invitational,FL,UN,9/28/2013
500 FR,4:33.25,4:33.25,16,816,2019 Futures,2013 FHSAA 4A Region 2,FL,UN,11/8/2013
500 FR,4:35.07,4:35.07,20,760,2019 Futures,2017 All Florida Invitational,FL,UN,9/22/2017
500 FR,4:39.63,4:39.63,17,731,"""AAA""",2015 FL CAT Al Soltis Memorial In,FL,CAT,1/17/2015
500 FR,4:39.63,4:39.63,17,731,"""AAA""",2015 FL CAT Al Soltis Memorial In,FL,CAT,1/17/2015
500 FR,4:39.95,4:39.95,16,752,"""AAAA""",2013 FL FSPA Invitational,FL,UN,9/28/2013
500 FR,4:40.66,4:40.66,17,721,"""AAA""",2014 FL CAT Jingle Bell Meet,FL,CAT,12/12/2014
500 FR,4:42.20,4:42.20,16,731,"""AAA""",2013 FL PCAC - FHSAA,FL,UN,9/21/2013
500 FR,4:42.30,4:42.30,16,730,"""AAA""",2013 FL PCAC - FHSAA,FL,UN,9/21/2013
500 FR,4:43.30,4:43.30,16,721,"""AAA""",2013 FHSAA 4A District 6,FL,UN,11/2/2013
500 FR,4:43.95,4:43.95,19,677,"""AAA""",2016 FL YCF Winter Classic,FL,SPA,12/10/2016
500 FR,4:51.65,4:51.65,14,734,"""AAAA""",2012 FL NASA Showcase Classic,FL,CAT,4/11/2012
500 FR,4:52.30,4:52.30,16,639,"""AAA""",2013 FHSAA Swimming Championship-4A,FL,UN,11/16/2013
500 FR,4:56.12,4:56.12,14,694,"""AAA""",FHSAA - 3A Region 2,FL,UN,11/4/2011
500 FR,4:56.63,4:56.63,14,690,"""AAA""",2011 - FHSAA - 3A District 5,FL,UN,10/28/2011
500 FR,4:57.03,4:57.03,14,686,"""AAA""",FHSAA - 3A Region 2,FL,UN,11/4/2011
500 FR,4:57.77,4:57.77,14,680,"""AAA""",2011 FL Pinellas County Aquatic C,FL,UN,9/23/2011
500 FR,5:01.59,5:01.59,14,647,"""AAA""",2011 FL Pinellas County Aquatic C,FL,UN,9/23/2011
500 FR,5:01.60,5:01.60,14,647,"""AAA""",2011 - FHSAA - 3A District 5,FL,UN,10/28/2011
500 FR,5:06.25,5:06.25,13,695,"""AAA""",2011 FL CAT/NASA Showcase,FL,CAT,4/6/2011
500 FR,5:08.08,5:08.08,13,679,"""AA""",2011 FL CAT Last Chance,FL,CAT,2/4/2011
500 FR,5:08.50,5:08.50,19,467,"""A""",2016 FL YCF Winter Classic,FL,SPA,12/10/2016
500 FR,5:09.87,5:09.87,13,664,"""AA""",2010 FL CAT Fall Classic,FL,CAT,11/5/2010
500 FR,5:16.43,5:16.43,12,736,"""AAAA""",2010 FL Al Soltis Memorial,FL,CAT,1/15/2010
500 FR,5:19.88,5:19.88,13,582,"""AA""",2010 FL  CAT Short Course Kick Off,FL,CAT,9/25/2010
500 FR,5:19.88,5:19.88,13,582,"""AA""",2010 FL CAT Short Course Kick Off,FL,CAT,9/25/2010
500 FR,5:20.12,5:20.12,12,708,"""AAA""",2010 FL Spring JO Champs,FL,CAT,2/18/2010
500 FR,5:20.44,5:20.44,12,706,"""AAA""",2009 FL Jingle Bell Splash,FL,CAT,12/11/2009
500 FR,5:20.64,5:20.64,12,704,"""AAA""",2009 FL Jingle Bell Splash,FL,CAT,12/11/2009
500 FR,5:21.30,5:21.30,12,699,"""AAA""",2009 FL WFLA Halloween Invite,FL,CAT,10/16/2009
500 FR,5:25.81,5:25.81,12,666,"""AAA""",2010 FL Spring JO Champs,FL,CAT,2/18/2010
500 FR,5:30.74,5:30.74,12,631,"""AAA""",2010 FL vs. FGC All-Star Meet,FL,CAT,4/10/2010
500 FR,5:32.97,5:32.97,11,761,"""AAA""",2009 FL vs. FGC All-Star Meet,FL,CAT,4/4/2009
500 FR,5:37.80,5:37.80,11,726,"""AA""",2009 FL Area 3/5  Champs,FL,CAT,3/20/2009
500 FR,5:38.32,5:38.32,11,722,"""AA""",2009 FL Al Soltis Memorial,FL,CAT,1/16/2009
500 FR,5:38.91,5:38.91,11,718,"""AA""",2009 FL Area 3-5 Championships,FL,CAT,7/31/2009
