Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
100 IM,1:09.16,1:09.16,10,798,"""AAAA""",2008 MD State Champs,MD,NBAC,2/28/2008
100 IM,1:09.62,1:09.62,10,784,"""AAAA""",2008 MD State Champs,MD,NBAC,2/28/2008
100 IM,1:11.28,1:11.28,10,733,"""AAAA""",2008 MD Maryland Swimming 10&U Ch,MD,NBAC,3/29/2008
100 IM,1:12.55,1:12.55,10,695,"""AAA""",2007 MD NBAC CHRISTMAS INVITATION,MD,NBAC,12/7/2007
100 IM,1:14.68,1:14.68,10,633,"""AAA""",2007 MD NBAC CHRISTMAS INVITATION,MD,NBAC,12/7/2007
100 IM,1:17.13,1:17.13,9,725,"""AA""",2007 MD NBAC 10&U Champs,MD,NBAC,3/24/2007
100 IM,1:17.26,1:17.26,10,561,"""AA""",2007 MD Columbus Day Classic,MD,NBAC,10/6/2007
100 IM,1:17.82,1:17.82,10,546,"""AA""",2007 MD NBAC Fall FASTival,MD,NBAC,11/2/2007
100 IM,1:18.19,1:18.19,9,696,"""AA""",2007 MD Swimming Champs,MD,NBAC,3/1/2007
100 IM,1:18.51,1:18.51,9,687,"""AA""",2007 MD CBAC Winter Wake-up Meet,MD,NBAC,1/26/2007
100 IM,1:20.79,1:20.79,9,626,"""A""",2006 MD NBAC Christmas Invite,MD,NBAC,12/15/2006
100 IM,1:27.83,1:27.83,9,451,"""BB""",2006 MD NBAC Fall FASTival,MD,UN,11/10/2006
100 IM,1:32.60,1:32.60,9,345,"""BB""",2006 MD Columbus Day Classic,MD,UN,10/7/2006
200 IM,1:58.87,1:58.87,17,927,2019 Summer Nationals (LCM),2015 MD LSC Senior Championshi,MD,NBAC,2/28/2015
200 IM,1:59.06,1:59.06,19,923,2017 US Open,UGA Fall Invitational 2016,MD,UN,12/2/2016
200 IM,1:59.82,1:59.82,20,907,2017 US Open,2018 ECAC SWIMMING AND DIVING,US,UN,2/23/2018
200 IM,2:00.19,2:00.19,16,902,2019 Summer Juniors (LCM),2014 MD MARYLAND SWIMMING CHAMPIO,MD,NBAC,3/6/2014
