Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
100 FR,58.36,58.36,11,732,"""AA""",2006 CA Wint AG Champs SAND,CA,UN,12/8/2006
100 FR,58.67,58.67,12,626,"""AA""",2007 SI FAST ABC Meet,CA,UN,2/2/2007
100 FR,59.28,59.28,12,602,"""AA""",2007 SI All-Star Q Meet,CA,UN,1/5/2007
100 FR,59.69,59.69,12,586,"""AA""",2007 CA TMEC New Year Plunge,CA,UN,1/27/2007
100 FR,59.94,59.94,11,669,"""AA""",2006 CA Piranha Swim Team Sr D,CA,UN,10/28/2006
100 FR,1:00.00,1:00.00,11,666,"""AA""",2006 CA YST Fall Aquanox,CA,EAST,9/23/2006
100 FR,1:00.03,1:00.03,11,665,"""AA""",2006 CA RST Last Ditch JOS 02/,CA,EAST,2/25/2006
100 FR,1:00.28,1:00.28,11,655,"""AA""",2006 CA FAST Sr Dev Meet,CA,UN,11/11/2006
100 FR,1:00.31,1:00.31,11,654,"""AA""",2006 CA RAA SC ABC Meet,CA,EAST,10/14/2006
100 FR,1:00.68,1:00.68,11,640,"""A""",2006 CA 14-Under Jr Olympics 0,CA,EAST,3/8/2006
100 FR,1:01.77,1:01.77,11,598,"""A""",2006 SI PS Freestyle Festival,CA,EAST,10/7/2006
100 FR,1:02.87,1:02.87,11,558,"""A""",2006 SI FAST ABC Meet,CA,EAST,2/3/2006
100 FR,1:03.24,1:03.24,10,683,"""AAA""",2005 CA JOS 03/05,CA,IGAT,3/9/2005
100 FR,1:03.37,1:03.37,11,539,"""BB""",2006 SI 'Q' Meet,CA,EAST,1/6/2006
100 FR,1:04.09,1:04.09,10,654,"""AAA""",2005 CA SCS Winter AA SAND 1,CA,EAST,12/9/2005
100 FR,1:04.24,1:04.24,10,649,"""AAA""",2005 CA RAA ABC 10/05,CA,UN,10/14/2005
100 FR,1:04.24,1:04.24,11,508,"""BB""",2006 CA MESA ABC 02/06,CA,EAST,2/11/2006
100 FR,1:04.26,1:04.26,10,649,"""AAA""",2005 CA JOS 03/05,CA,IGAT,3/9/2005
